line,customers,load,cost
26686,1.0,2.74003,0.0
26687,,,
26688,1.0,2.74003,0.0
26689,1.0,1.66002,0.0
26690,,,
26691,1.0,7.93008,0.0
26692,1.0,0.460005,0.0
26693,1.0,2.74003,0.0
26694,1.0,2.74003,0.0
26695,1.0,0.760008,0.0
26696,1.0,2.74003,0.0
26697,1.0,2.74003,0.0
26698,1.0,2.74003,0.0
26699,1.0,2.74003,0.0
26700,1.0,55.6806,0.0
26701,1.0,2.74003,0.0
26702,0.0,0.0,0.0
26703,3.0,4.98006,0.0
26704,1.0,1.66002,0.0
26705,,,
26706,0.0,0.0,0.0
26707,,,
26708,1.0,0.760008,0.0
26709,0.0,0.0,0.0
26710,,,
26711,1.0,1.66002,0.0
26712,0.0,0.0,0.0
26713,,,
26714,1.0,0.760008,0.0
26715,1.0,0.760008,0.0
26716,2.0,4.40005,0.0
26717,0.0,0.0,0.0
26718,1.0,2.74003,0.0
26719,1.0,2.74003,0.0
26720,3.0,13.61014,0.0
26721,1.0,2.74003,0.0
26722,1.0,0.760008,0.0
26723,1.0,0.760008,0.0
26724,5.0,2.480026,0.0
26725,,,
26726,0.0,0.0,0.0
26727,1.0,1.66002,0.0
26728,1.0,1.66002,0.0
26729,1.0,2.74003,0.0
26730,1.0,2.74003,0.0
26731,1.0,11.0301,0.0
26732,1.0,0.370004,0.0
26733,1.0,2.74003,0.0
26734,1.0,2.74003,0.0
26735,,,
26736,,,
26737,1.0,2.74003,0.0
26738,1.0,1.66002,0.0
26739,1.0,0.520005,0.0
26740,1.0,2.74003,0.0
26741,0.0,0.0,0.0
26742,1.0,3.4100300000000003,0.0
26743,4.0,3.040032,0.0
26744,,,
26745,2.0,5.48006,0.0
26746,1.0,2.74003,0.0
26747,0.0,0.0,0.0
26748,1.0,2.74003,0.0
26749,1.0,0.760008,0.0
26750,2.0,4.40005,0.0
26751,3.0,5.160058,0.0
26752,1.0,2.74003,0.0
26753,1.0,1.66002,0.0
26754,1.0,2.74003,0.0
26755,2.0,2.140025,0.0
26756,1.0,2.74003,0.0
26757,1.0,0.760008,0.0
26758,1.0,0.760008,0.0
26759,1.0,2.74003,0.0
26760,1.0,2.74003,0.0
26761,1.0,2.95003,0.0
26762,0.0,0.0,0.0
26763,1.0,2.74003,0.0
26764,1.0,0.760008,0.0
26765,1.0,1.66002,0.0
26766,1.0,1.66002,0.0
26767,1.0,2.74003,0.0
26768,3.0,3.1800360000000003,0.0
26769,4.0,14.19015,0.0
26770,,,
26771,1.0,2.74003,0.0
26772,0.0,0.0,0.0
26773,,,
26774,1.0,0.760008,0.0
26775,1.0,1.66002,0.0
26776,1.0,1.97002,0.0
26777,,,
26778,0.0,0.0,0.0
26779,1.0,8.13008,0.0
26780,1.0,2.74003,0.0
26781,,,
26782,1.0,0.760008,0.0
26783,1.0,2.74003,0.0
26784,2.0,16.26016,0.0
26785,,,
26786,1.0,2.74003,0.0
26787,13.0,7.71008,0.0
26788,,,
26789,1.0,0.5300050000000001,0.0
26790,1.0,0.760008,0.0
26791,1.0,0.760008,0.0
26792,1.0,2.74003,0.0
26793,1.0,1.94002,0.0
26794,,,
26795,1.0,0.370004,0.0
26796,,,
26797,11.0,23.12025400000001,0.0
26798,3.0,4.98006,0.0
26799,1.0,0.760008,0.0
26800,1.0,0.760008,0.0
26801,1.0,2.74003,0.0
26802,,,
26803,1.0,16.1102,0.0
26804,,,
26805,1.0,2.74003,0.0
26806,1.0,2.74003,0.0
26807,,,
26808,,,
26809,1.0,0.760008,0.0
26810,,,
26811,1.0,2.74003,0.0
26812,3.0,8.220089999999999,0.0
26813,,,
26814,1.0,2.74003,0.0
26815,,,
26816,1.0,2.74003,0.0
26817,0.0,0.0,0.0
26818,2.0,4.40005,0.0
26819,1.0,0.760008,0.0
26820,1.0,0.760008,0.0
26821,,,
26822,,,
26823,12.0,29.5503,0.0
26824,1.0,1.66002,0.0
26825,,,
26826,0.0,0.0,0.0
26827,,,
26828,,,
26829,1.0,0.760008,0.0
26830,,,
26831,1.0,0.760008,0.0
26832,,,
26833,0.0,0.0,0.0
26834,1.0,2.74003,0.0
26835,1.0,2.74003,0.0
26836,,,
26837,0.0,0.0,0.0
26838,1.0,2.74003,0.0
26839,7.0,15.040168,0.0
26840,1.0,2.74003,0.0
26841,2.0,2.180025,0.0
26842,1.0,2.74003,0.0
26843,,,
26844,1.0,2.74003,0.0
26845,2.0,2.4200280000000003,0.0
26846,5.0,12.62014,0.0
26847,1.0,0.760008,0.0
26848,3.0,8.220089999999999,0.0
26849,1.0,2.74003,0.0
26850,1.0,2.74003,0.0
26851,1.0,2.74003,0.0
26852,,,
26853,7.0,10.360104,0.0
26854,,,
26855,1.0,2.74003,0.0
26856,3.0,6.06007,0.0
26857,4.0,9.880109999999998,0.0
26858,0.0,0.0,0.0
26859,1.0,0.760008,0.0
26860,,,
26861,,,
26862,2.0,3.32004,0.0
26863,,,
26864,,,
26865,,,
26866,0.0,0.0,0.0
26867,2.0,5.48006,0.0
26868,0.0,0.0,0.0
26869,1.0,88.0809,0.0
26870,,,
26871,1.0,1.66002,0.0
26872,1.0,0.760008,0.0
26873,1.0,2.74003,0.0
26874,1.0,0.760008,0.0
26875,,,
26876,1.0,2.74003,0.0
26877,1.0,0.760008,0.0
26878,1.0,2.74003,0.0
26879,7.0,8.20009,0.0
26880,,,
26881,,,
26882,4.0,4.8400560000000015,0.0
26883,1.0,136.641,0.0
26884,0.0,0.0,0.0
26885,,,
26886,,,
26887,1.0,8.13008,0.0
26888,1.0,2.74003,0.0
26889,1.0,2.74003,0.0
26890,3.0,8.220089999999999,0.0
26891,2.0,5.48006,0.0
26892,1.0,2.74003,0.0
26893,1.0,2.74003,0.0
26894,1.0,2.74003,0.0
26895,1.0,1.66002,0.0
26896,1.0,2.74003,0.0
26897,1.0,1.66002,0.0
26898,3.0,4.98006,0.0
26899,1.0,0.760008,0.0
26900,1.0,9.36009,0.0
26901,0.0,0.0,0.0
26902,1.0,2.74003,0.0
26903,0.0,0.0,0.0
26904,0.0,0.0,0.0
26905,,,
26906,3.0,6.240068,0.0
26907,,,
26908,,,
26909,2.0,4.21004,0.0
26910,1.0,2.4300200000000003,0.0
26911,2.0,4.40005,0.0
26912,0.0,0.0,0.0
26913,1.0,2.74003,0.0
26914,,,
26915,1.0,2.74003,0.0
26916,0.0,0.0,0.0
26917,0.0,0.0,0.0
26918,1.0,2.74003,0.0
26919,0.0,0.0,0.0
26920,1.0,1.66002,0.0
26921,1.0,2.74003,0.0
26922,0.0,0.0,0.0
26923,1.0,28.5803,0.0
26924,2.0,2.4200280000000003,0.0
26925,1.0,1.66002,0.0
26926,0.0,0.0,0.0
26927,2.0,5.48006,0.0
26928,1.0,0.760008,0.0
26929,1.0,2.74003,0.0
26930,1.0,0.760008,0.0
26931,1.0,2.04002,0.0
26932,1.0,1.66002,0.0
26933,1.0,2.74003,0.0
26934,1.0,2.74003,0.0
26935,1.0,0.920009,0.0
26936,7.0,9.860108,0.0
26937,1.0,2.74003,0.0
26938,5.0,9.38011,0.0
26939,1.0,1.66002,0.0
26940,1.0,8.13008,0.0
26941,,,
26942,5.0,5.6000640000000015,0.0
26943,1.0,42.4404,0.0
26944,1.0,2.74003,0.0
26945,1.0,2.74003,0.0
26946,1.0,2.74003,0.0
26947,2.0,1.520016,0.0
26948,1.0,2.74003,0.0
26949,11.0,23.740263,0.0
26950,1.0,0.760008,0.0
26951,1.0,16.1102,0.0
26952,1.0,1.66002,0.0
26953,1.0,0.760008,0.0
26954,1.0,1.66002,0.0
26955,1.0,0.760008,0.0
26956,1.0,0.760008,0.0
26957,,,
26958,,,
26959,5.0,12.62014,0.0
26960,1.0,2.74003,0.0
26961,2.0,4.40005,0.0
26962,,,
26963,0.0,0.0,0.0
26964,1.0,2.74003,0.0
26965,2.0,3.5000379999999995,0.0
26966,1.0,6.52007,0.0
26967,,,
26968,0.0,0.0,0.0
26969,1.0,2.74003,0.0
26970,1.0,1.43001,0.0
26971,1.0,0.760008,0.0
26972,7.0,10.900126,0.0
26973,1.0,0.760008,0.0
26974,5.0,10.220113,0.0
26975,0.0,0.0,0.0
26976,3.0,2.280024,0.0
26977,4.0,8.980098,0.0
26978,0.0,0.0,0.0
26979,13.0,17.080199999999998,0.0
26980,0.0,0.0,0.0
26981,1.0,2.74003,0.0
26982,0.0,0.0,0.0
26983,,,
26984,1.0,2.74003,0.0
26985,1.0,8.13008,0.0
26986,1.0,1.66002,0.0
26987,2.0,2.4200280000000003,0.0
26988,4.0,8.980097999999998,0.0
26989,,,
26990,,,
26991,1.0,0.760008,0.0
26992,1.0,1.66002,0.0
26993,0.0,0.0,0.0
26994,1.0,2.74003,0.0
26995,2.0,3.5000379999999995,0.0
26996,1.0,0.760008,0.0
26997,,,
26998,2.0,36.3004,0.0
26999,,,
27000,1.0,2.74003,0.0
27001,4.0,9.880109999999998,0.0
27002,0.0,0.0,0.0
27003,1.0,1.66002,0.0
27004,1.0,0.760008,0.0
27005,,,
27006,0.0,0.0,0.0
27007,10.0,14.66017,0.0
27008,0.0,0.0,0.0
27009,,,
27010,,,
27011,1.0,1.66002,0.0
27012,4.0,7.640085000000001,0.0
27013,1.0,2.74003,0.0
27014,,,
27015,1.0,0.760008,0.0
27016,,,
27017,0.0,0.0,0.0
27018,0.0,0.0,0.0
27019,3.0,2.280024,0.0
27020,1.0,2.74003,0.0
27021,,,
27022,0.0,0.0,0.0
27023,2.0,1.520016,0.0
27024,1.0,0.760008,0.0
27025,1.0,25.9603,0.0
27026,1.0,1.66002,0.0
27027,,,
27028,1.0,1.66002,0.0
27029,1.0,2.74003,0.0
27030,1.0,0.760008,0.0
27031,1.0,0.760008,0.0
27032,,,
27033,1.0,0.760008,0.0
27034,0.0,0.0,0.0
27035,7.0,17.060183,0.0
27036,1.0,2.74003,0.0
27037,1.0,32.4003,0.0
27038,1.0,2.74003,0.0
27039,2.0,3.5000379999999995,0.0
27040,10.0,11.380126,0.0
27041,0.0,0.0,0.0
27042,,,
27043,,,
27044,14.0,45.000478,0.0
27045,1.0,22.8802,0.0
27046,,,
27047,2.0,6.11006,0.0
27048,,,
27049,1.0,20.7602,0.0
27050,1.0,2.74003,0.0
27051,2.0,2.4200280000000003,0.0
27052,1.0,2.74003,0.0
27053,1.0,2.74003,0.0
27054,1.0,2.74003,0.0
27055,1.0,2.74003,0.0
27056,1.0,128.431,0.0
27057,5.0,6.680074,0.0
27058,0.0,0.0,0.0
27059,4.0,10.96012,0.0
27060,1.0,2.74003,0.0
27061,,,
27062,18.0,19.080216,0.0
27063,,,
27064,0.0,0.0,0.0
27065,0.0,0.0,0.0
27066,0.0,0.0,0.0
27067,5.0,8.200084,0.0
27068,1.0,2.74003,0.0
27069,1.0,2.74003,0.0
27070,,,
27071,,,
27072,1.0,27.1603,0.0
27073,0.0,0.0,0.0
27074,2.0,1.520016,0.0
27075,,,
27076,1.0,0.760008,0.0
27077,1.0,2.74003,0.0
27078,,,
27079,,,
27080,1.0,2.74003,0.0
27081,1.0,2.74003,0.0
27082,1.0,2.74003,0.0
27083,1.0,8.13008,0.0
27084,1.0,2.74003,0.0
27085,3.0,2.800032,0.0
27086,0.0,0.0,0.0
27087,3.0,8.220089999999999,0.0
27088,,,
27089,1.0,2.74003,0.0
27090,3.0,3.1800360000000003,0.0
27091,1.0,2.74003,0.0
27092,4.0,8.980097999999998,0.0
27093,1.0,8.13008,0.0
27094,0.0,0.0,0.0
27095,,,
27096,1.0,0.760008,0.0
27097,1.0,2.74003,0.0
27098,2.0,4.40005,0.0
27099,1.0,0.760008,0.0
27100,,,
27101,1.0,23.0002,0.0
27102,1.0,1.66002,0.0
27103,4.0,6.8200780000000005,0.0
27104,1.0,0.760008,0.0
27105,1.0,0.760008,0.0
27106,8.0,11.590128999999996,0.0
27107,2.0,1.160012,0.0
27108,1.0,2.74003,0.0
27109,1.0,2.74003,0.0
27110,1.0,0.470005,0.0
27111,,,
27112,0.0,0.0,0.0
27113,1.0,2.74003,0.0
27114,1.0,2.74003,0.0
27115,1.0,18.6702,0.0
27116,,,
27117,1.0,0.760008,0.0
27118,2.0,4.40005,0.0
27119,1.0,0.760008,0.0
27120,1.0,0.760008,0.0
27121,1.0,0.760008,0.0
27122,1.0,24.2802,0.0
27123,,,
27124,,,
27125,,,
27126,,,
27127,5.0,9.000098000000003,0.0
27128,1.0,1.63002,0.0
27129,1.0,2.74003,0.0
27130,1.0,2.74003,0.0
27131,1.0,2.74003,0.0
27132,1.0,2.74003,0.0
27133,6.0,12.300138,0.0
27134,1.0,1.66002,0.0
27135,2.0,1.520016,0.0
27136,1.0,2.74003,0.0
27137,,,
27138,1.0,2.74003,0.0
27139,4.0,10.96012,0.0
27140,2.0,2.4200280000000003,0.0
27141,,,
27142,6.0,231.95213,0.0
27143,,,
27144,0.0,0.0,0.0
27145,,,
27146,1.0,1.66002,0.0
27147,1.0,0.760008,0.0
27148,5.0,9.38011,0.0
27149,1.0,1.66002,0.0
27150,1.0,2.74003,0.0
27151,,,
27152,1.0,2.74003,0.0
27153,1.0,1.66002,0.0
27154,2.0,1.520016,0.0
27155,,,
27156,1.0,1.66002,0.0
27157,2.0,5.48006,0.0
27158,3.0,3.1800360000000003,0.0
27159,,,
27160,1.0,2.74003,0.0
27161,12.0,25.60028100000001,0.0
27162,3.0,7.14008,0.0
27163,0.0,0.0,0.0
27164,3.0,17.420170000000002,0.0
27165,1.0,64.9906,0.0
27166,2.0,1.520016,0.0
27167,1.0,2.74003,0.0
27168,,,
27169,,,
27170,1.0,2.74003,0.0
27171,1.0,2.74003,0.0
27172,,,
27173,6.0,91.25098,0.0
27174,1.0,0.760008,0.0
27175,1.0,1.66002,0.0
27176,1.0,2.74003,0.0
27177,2.0,4.40005,0.0
27178,1.0,0.760008,0.0
27179,1.0,2.74003,0.0
27180,5.0,7.580086,0.0
27181,2.0,3.920038,0.0
27182,1.0,0.270003,0.0
27183,1.0,2.74003,0.0
27184,1.0,1.66002,0.0
27185,,,
27186,,,
27187,6.0,6.280067,0.0
27188,1.0,69.6907,0.0
27189,1.0,0.760008,0.0
27190,1.0,2.74003,0.0
27191,2.0,3.5000379999999995,0.0
27192,1.0,2.74003,0.0
27193,1.0,1.66002,0.0
27194,7.0,18.1002,0.0
27195,2.0,3.32004,0.0
27196,,,
27197,3.0,8.220089999999999,0.0
27198,1.0,27.6503,0.0
27199,2.0,0.7200070000000001,0.0
27200,0.0,0.0,0.0
27201,,,
27202,1.0,2.74003,0.0
27203,1.0,2.74003,0.0
27204,,,
27205,5.0,11.54013,0.0
27206,,,
27207,1.0,0.760008,0.0
27208,1.0,8.13008,0.0
27209,4.0,10.96012,0.0
27210,1.0,2.74003,0.0
27211,1.0,0.760008,0.0
27212,7.0,15.040167999999998,0.0
27213,1.0,1.66002,0.0
27214,,,
27215,0.0,0.0,0.0
27216,1.0,0.760008,0.0
27217,,,
27218,,,
27219,1.0,2.74003,0.0
27220,,,
27221,1.0,2.74003,0.0
27222,1.0,2.74003,0.0
27223,1.0,1.66002,0.0
27224,1.0,0.500005,0.0
27225,2.0,3.5000379999999995,0.0
27226,1.0,0.760008,0.0
27227,1.0,2.74003,0.0
27228,1.0,2.74003,0.0
27229,1.0,0.760008,0.0
27230,,,
27231,1.0,0.760008,0.0
27232,1.0,1.66002,0.0
27233,2.0,2.4200280000000003,0.0
27234,2.0,3.32004,0.0
27235,1.0,35.7604,0.0
27236,0.0,0.0,0.0
27237,0.0,0.0,0.0
27238,1.0,0.760008,0.0
27239,0.0,0.0,0.0
27240,1.0,0.760008,0.0
27241,,,
27242,,,
27243,,,
27244,,,
27245,1.0,2.92003,0.0
27246,1.0,2.74003,0.0
27247,1.0,2.74003,0.0
27248,1.0,2.74003,0.0
27249,1.0,1.66002,0.0
27250,3.0,8.220089999999999,0.0
27251,1.0,20.3202,0.0
27252,,,
27253,1.0,2.74003,0.0
27254,,,
27255,4.0,3.9400440000000003,0.0
27256,0.0,0.0,0.0
27257,4.0,9.88011,0.0
27258,1.0,0.430004,0.0
27259,1.0,1.66002,0.0
27260,1.0,1.66002,0.0
27261,0.0,0.0,0.0
27262,0.0,0.0,0.0
27263,1.0,2.74003,0.0
27264,1.0,2.74003,0.0
27265,0.0,0.0,0.0
27266,1.0,2.74003,0.0
27267,1.0,2.74003,0.0
27268,1.0,2.74003,0.0
27269,1.0,2.74003,0.0
27270,,,
27271,,,
27272,1.0,2.74003,0.0
27273,1.0,2.74003,0.0
27274,1.0,0.760008,0.0
27275,1.0,2.74003,0.0
27276,,,
27277,1.0,1.66002,0.0
27278,2.0,5.48006,0.0
27279,1.0,1.66002,0.0
27280,,,
27281,,,
27282,,,
27283,1.0,0.760008,0.0
27284,1.0,2.74003,0.0
27285,4.0,13.79014,0.0
27286,24.0,392.314136,0.0
27287,7.0,16.120178,0.0
27288,,,
27289,,,
27290,10.0,12.280138,0.0
27291,1.0,1.66002,0.0
27292,1.0,2.74003,0.0
27293,0.0,0.0,0.0
27294,1.0,0.400004,0.0
27295,1.0,2.74003,0.0
27296,1.0,2.74003,0.0
27297,1.0,2.74003,0.0
27298,4.0,7.900088,0.0
27299,1.0,2.74003,0.0
27300,,,
27301,5.0,10.640118,0.0
27302,,,
27303,1.0,2.04002,0.0
27304,,,
27305,1.0,2.74003,0.0
27306,4.0,5.600062,0.0
27307,1.0,26.5203,0.0
27308,1.0,0.760008,0.0
27309,5.0,13.70015,0.0
27310,,,
27311,1.0,0.760008,0.0
27312,1.0,2.74003,0.0
27313,1.0,1.66002,0.0
27314,0.0,0.0,0.0
27315,1.0,5.16005,0.0
27316,0.0,0.0,0.0
27317,1.0,40.7404,0.0
27318,1.0,2.74003,0.0
27319,,,
27320,1.0,0.470005,0.0
27321,,,
27322,1.0,1.66002,0.0
27323,1.0,1.66002,0.0
27324,2.0,3.5000379999999995,0.0
27325,,,
27326,0.0,0.0,0.0
27327,3.0,8.220089999999999,0.0
27328,0.0,0.0,0.0
27329,1.0,2.74003,0.0
27330,1.0,2.74003,0.0
27331,0.0,0.0,0.0
27332,1.0,2.74003,0.0
27333,13.0,8.920093000000003,0.0
27334,2.0,32.2204,0.0
27335,1.0,1.66002,0.0
27336,3.0,4.260046,0.0
27337,3.0,4.98006,0.0
27338,16.0,28.720317999999995,0.0
27339,1.0,2.74003,0.0
27340,1.0,2.74003,0.0
27341,1.0,1.66002,0.0
27342,2.0,3.32004,0.0
27343,1.0,0.760008,0.0
27344,,,
27345,,,
27346,,,
27347,1.0,0.760008,0.0
27348,1.0,28.5803,0.0
27349,1.0,4.64005,0.0
27350,1.0,2.74003,0.0
27351,1.0,63.0206,0.0
27352,1.0,2.74003,0.0
27353,2.0,2.4200280000000003,0.0
27354,,,
27355,1.0,0.760008,0.0
27356,13.0,21.40024,0.0
27357,1.0,2.74003,0.0
27358,3.0,8.220089999999999,0.0
27359,1.0,7.88008,0.0
27360,2.0,5.48006,0.0
27361,,,
27362,,,
27363,0.0,0.0,0.0
27364,0.0,0.0,0.0
27365,1.0,2.74003,0.0
27366,0.0,0.0,0.0
27367,1.0,2.74003,0.0
27368,0.0,0.0,0.0
27369,0.0,0.0,0.0
27370,7.0,12.920139999999995,0.0
27371,1.0,2.74003,0.0
27372,1.0,27.6503,0.0
27373,2.0,5.60006,0.0
27374,2.0,5.48006,0.0
27375,5.0,9.740105999999997,0.0
27376,0.0,0.0,0.0
27377,1.0,0.460005,0.0
27378,0.0,0.0,0.0
27379,1.0,16.3702,0.0
27380,2.0,3.32004,0.0
27381,1.0,0.760008,0.0
27382,3.0,5.160058,0.0
27383,0.0,0.0,0.0
27384,1.0,16.1102,0.0
27385,0.0,0.0,0.0
27386,1.0,0.5300050000000001,0.0
27387,1.0,1.66002,0.0
27388,8.0,12.920141999999998,0.0
27389,1.0,2.74003,0.0
27390,0.0,0.0,0.0
27391,2.0,2.4200280000000003,0.0
27392,1.0,8.95009,0.0
27393,1.0,2.74003,0.0
27394,6.0,8.340094,0.0
27395,7.0,18.1002,0.0
27396,1.0,0.450005,0.0
27397,1.0,2.74003,0.0
27398,4.0,6.520075,0.0
27399,1.0,0.760008,0.0
27400,,,
27401,6.0,9.420103999999998,0.0
27402,,,
27403,1.0,0.760008,0.0
27404,3.0,7.14008,0.0
27405,,,
27406,1.0,1.66002,0.0
27407,1.0,2.74003,0.0
27408,8.0,9.86011,0.0
27409,1.0,2.74003,0.0
27410,1.0,2.74003,0.0
27411,1.0,2.74003,0.0
27412,0.0,0.0,0.0
27413,1.0,1.40001,0.0
27414,3.0,6.240068,0.0
27415,0.0,0.0,0.0
27416,1.0,2.74003,0.0
27417,1.0,1.66002,0.0
27418,1.0,0.760008,0.0
27419,,,
27420,,,
27421,1.0,1.66002,0.0
27422,0.0,0.0,0.0
27423,,,
27424,1.0,2.74003,0.0
27425,1.0,128.431,0.0
27426,1.0,0.760008,0.0
27427,1.0,2.74003,0.0
27428,0.0,0.0,0.0
27429,1.0,0.760008,0.0
27430,,,
27431,7.0,17.200187999999994,0.0
27432,1.0,2.74003,0.0
27433,1.0,2.74003,0.0
27434,7.0,15.040167999999998,0.0
27435,1.0,1.66002,0.0
27436,2.0,3.5000379999999995,0.0
27437,1.0,2.74003,0.0
27438,1.0,8.13008,0.0
27439,1.0,2.74003,0.0
27440,1.0,2.74003,0.0
27441,1.0,2.74003,0.0
27442,1.0,8.09008,0.0
27443,,,
27444,,,
27445,1.0,2.74003,0.0
27446,11.0,19.160210000000006,0.0
27447,4.0,3.9400440000000003,0.0
27448,1.0,2.74003,0.0
27449,1.0,2.74003,0.0
27450,1.0,1.66002,0.0
27451,,,
27452,10.0,15.700188,0.0
27453,,,
27454,,,
27455,1.0,0.400004,0.0
27456,0.0,0.0,0.0
27457,1.0,2.74003,0.0
27458,7.0,14.140156,0.0
27459,,,
27460,1.0,0.370004,0.0
27461,0.0,0.0,0.0
27462,1.0,0.420004,0.0
27463,1.0,0.760008,0.0
27464,,,
27465,2.0,3.5000379999999995,0.0
27466,1.0,0.760008,0.0
27467,,,
27468,5.0,6.680074,0.0
27469,3.0,7.14008,0.0
27470,0.0,0.0,0.0
27471,1.0,1.66002,0.0
27472,2.0,3.32004,0.0
27473,,,
27474,0.0,0.0,0.0
27475,2.0,5.48006,0.0
27476,5.0,11.330123999999998,0.0
27477,,,
27478,0.0,0.0,0.0
27479,4.0,7.000075999999999,0.0
27480,,,
27481,1.0,2.74003,0.0
27482,1.0,2.74003,0.0
27483,,,
27484,1.0,2.74003,0.0
27485,1.0,0.760008,0.0
27486,,,
27487,1.0,28.5803,0.0
27488,1.0,2.74003,0.0
27489,,,
27490,1.0,2.74003,0.0
27491,1.0,2.74003,0.0
27492,1.0,2.74003,0.0
27493,1.0,1.66002,0.0
27494,1.0,1.66002,0.0
27495,1.0,2.74003,0.0
27496,1.0,0.760008,0.0
27497,1.0,2.74003,0.0
27498,0.0,0.0,0.0
27499,0.0,0.0,0.0
27500,1.0,2.74003,0.0
27501,2.0,5.48006,0.0
27502,,,
27503,,,
27504,4.0,10.96012,0.0
27505,1.0,2.74003,0.0
27506,4.0,14.19015,0.0
27507,1.0,1.66002,0.0
27508,11.0,15.020167999999995,0.0
27509,1.0,2.74003,0.0
27510,1.0,1.66002,0.0
27511,1.0,0.760008,0.0
27512,,,
27513,1.0,0.760008,0.0
27514,4.0,9.880109999999998,0.0
27515,,,
27516,5.0,13.70015,0.0
27517,1.0,2.74003,0.0
27518,3.0,4.260046,0.0
27519,1.0,1.66002,0.0
27520,1.0,2.74003,0.0
27521,1.0,2.74003,0.0
27522,8.0,12.740143999999995,0.0
27523,1.0,1.66002,0.0
27524,0.0,0.0,0.0
27525,2.0,18.52018,0.0
27526,3.0,5.160058,0.0
27527,1.0,28.5803,0.0
27528,1.0,0.480005,0.0
27529,1.0,2.74003,0.0
27530,1.0,2.74003,0.0
27531,1.0,2.74003,0.0
27532,1.0,1.66002,0.0
27533,1.0,2.74003,0.0
27534,0.0,0.0,0.0
27535,1.0,2.74003,0.0
27536,1.0,2.74003,0.0
27537,4.0,8.8001,0.0
27538,5.0,11.54013,0.0
27539,,,
27540,14.0,20.740230000000004,0.0
27541,1.0,0.760008,0.0
27542,1.0,1.66002,0.0
27543,1.0,27.6503,0.0
27544,0.0,0.0,0.0
27545,1.0,2.74003,0.0
27546,3.0,4.260046,0.0
27547,1.0,2.74003,0.0
27548,1.0,0.760008,0.0
27549,1.0,0.340003,0.0
27550,1.0,1.66002,0.0
27551,1.0,2.74003,0.0
27552,1.0,1.66002,0.0
27553,1.0,0.760008,0.0
27554,1.0,0.500005,0.0
27555,1.0,1.66002,0.0
27556,1.0,2.74003,0.0
27557,0.0,0.0,0.0
27558,1.0,1.66002,0.0
27559,1.0,2.74003,0.0
27560,,,
27561,1.0,0.760008,0.0
27562,1.0,2.74003,0.0
27563,1.0,28.5803,0.0
27564,1.0,0.760008,0.0
27565,,,
27566,1.0,1.66002,0.0
27567,1.0,3.5200400000000003,0.0
27568,1.0,0.760008,0.0
27569,1.0,2.74003,0.0
27570,1.0,0.760008,0.0
27571,1.0,2.74003,0.0
27572,3.0,3.1800360000000003,0.0
27573,0.0,0.0,0.0
27574,9.0,6.840072,0.0
27575,3.0,3.1800360000000003,0.0
27576,1.0,0.760008,0.0
27577,1.0,2.74003,0.0
27578,0.0,0.0,0.0
27579,1.0,2.74003,0.0
27580,,,
27581,1.0,0.760008,0.0
27582,0.0,0.0,0.0
27583,,,
27584,9.0,11.340132,0.0
27585,1.0,2.74003,0.0
27586,0.0,0.0,0.0
27587,6.0,4.7300510000000004,0.0
27588,,,
27589,1.0,2.74003,0.0
27590,1.0,36.2004,0.0
27591,1.0,0.760008,0.0
27592,1.0,0.760008,0.0
27593,0.0,0.0,0.0
27594,1.0,2.74003,0.0
27595,1.0,2.74003,0.0
27596,45.0,190.27176200000002,0.0
27597,4.0,10.96012,0.0
27598,1.0,0.760008,0.0
27599,,,
27600,1.0,2.74003,0.0
27601,1.0,28.5803,0.0
27602,4.0,10.96012,0.0
27603,1.0,19.1102,0.0
27604,1.0,1.66002,0.0
27605,2.0,1.520016,0.0
27606,1.0,2.74003,0.0
27607,1.0,0.760008,0.0
27608,1.0,2.74003,0.0
27609,0.0,0.0,0.0
27610,1.0,2.74003,0.0
27611,1.0,2.74003,0.0
27612,0.0,0.0,0.0
27613,2.0,3.5000379999999995,0.0
27614,1.0,2.74003,0.0
27615,,,
27616,,,
27617,1.0,2.74003,0.0
27618,1.0,2.74003,0.0
27619,1.0,0.760008,0.0
27620,1.0,2.74003,0.0
27621,1.0,2.74003,0.0
27622,1.0,32.0803,0.0
27623,1.0,1.66002,0.0
27624,1.0,1.66002,0.0
27625,1.0,0.760008,0.0
27626,1.0,2.74003,0.0
27627,,,
27628,1.0,0.500005,0.0
27629,6.0,13.20015,0.0
27630,0.0,0.0,0.0
27631,1.0,0.520005,0.0
27632,18.0,726.5966400000003,0.0
27633,0.0,0.0,0.0
27634,3.0,7.14008,0.0
27635,1.0,2.74003,0.0
27636,1.0,2.74003,0.0
27637,1.0,1.66002,0.0
27638,1.0,1.66002,0.0
27639,,,
27640,1.0,2.74003,0.0
27641,1.0,2.74003,0.0
27642,1.0,2.74003,0.0
27643,1.0,226.722,0.0
27644,,,
27645,1.0,8.13008,0.0
27646,11.0,25.100276,0.0
27647,3.0,6.06007,0.0
27648,0.0,0.0,0.0
27649,1.0,128.431,0.0
27650,1.0,1.66002,0.0
27651,2.0,5.48006,0.0
27652,5.0,6.370071,0.0
27653,1.0,0.760008,0.0
27654,1.0,0.760008,0.0
27655,1.0,8.13008,0.0
27656,5.0,9.560108,0.0
27657,5.0,10.46012,0.0
27658,1.0,0.760008,0.0
27659,2.0,4.40005,0.0
